id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
121,IntrCity SmartBus,AC Sleeper (2+1),21:30,00:35,03h 05m,INR 1007,28 Seats available,3.4,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
122,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),21:40,03:00,05h 20m,INR 1000,9 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
123,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:00,01:45,03h 45m,INR 855,24 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
124,Zingbus Plus,A/C Seater / Sleeper (2+1),21:55,01:10,03h 15m,INR 779,38 Seats available,4.4,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
125,Rajeswari Travels,A/C Sleeper (2+1),23:00,03:35,04h 35m,INR 750,11 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
126,NueGo,Electric A/C Seater (2+2),23:00,04:40,05h 40m,INR 664,12 Seats available,3.618,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
127,Rajeswari Travels,A/C Sleeper (2+1),23:00,03:25,04h 25m,INR 700,23 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
128,Prasanna Travels,A/C Seater / Sleeper (2+1),23:00,02:30,03h 30m,INR 702,30 Seats available,3.1,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
129,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:20,02:45,03h 25m,INR 1180,13 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
130,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:20,02:45,03h 25m,INR 1080,12 Seats available,4.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
131,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,INR 699,13 Seats available,3.2,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
132,Morning Star Travels,A/C Sleeper (2+1),17:45,21:30,03h 45m,INR 790,16 Seats available,2.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
133,Morning Star Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:30,22:00,03h 30m,INR 790,23 Seats available,2.34,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
134,HPD EXIM INDIA PRIVATE LIMITED,A/C Sleeper (2+1),19:10,22:40,03h 30m,INR 2599,36 Seats available,1.7,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
135,Morning Star Travels,A/C Sleeper (2+1),19:15,23:00,03h 45m,INR 790,13 Seats available,2.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
136,GOWTHAMI TOURS & TRAVELS,A/C Sleeper (2+1),19:30,23:00,03h 30m,INR 3999,36 Seats available,#VALUE!,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
137,NueGo,Electric A/C Seater (2+2),21:00,01:50,04h 50m,INR 701,6 Seats available,2.37,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
138,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),22:25,01:10,02h 45m,INR 990,19 Seats available,2.3,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
139,KTC Travels,A/C Seater / Sleeper (2+1),22:30,03:15,04h 45m,INR 990,42 Seats available,2.04,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
140,APSRTC - 52937,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:45,02:45,05h 00m,INR 307,37 Seats available,4.553,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
141,APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:30,05h 00m,INR 340,34 Seats available,4.244,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
142,APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,03:30,04h 45m,INR 307,18 Seats available,4.225,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
143,APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:05,03h 50m,INR 340,27 Seats available,3.037,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
144,APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03:35,03h 50m,INR 340,17 Seats available,3.639,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
145,APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:58,03:50,03h 52m,INR 340,28 Seats available,3.734,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
146,APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,04:20,04h 21m,INR 340,23 Seats available,3.477,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
147,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,23:40,03h 35m,INR 800,1 Seat available,4.87,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
148,Royal Rich India,Bharat Benz A/C Sleeper (2+1),20:10,23:45,03h 35m,INR 750,10 Seats available,4.7,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
149,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,01:15,03h 05m,INR 700,24 Seats available,4.618,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
150,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01:15,03h 15m,INR 900,10 Seats available,4.19,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
151,Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),00:10,03:50,03h 40m,INR 850,32 Seats available,4.4,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
152,NueGo,Electric A/C Seater (2+2),18:05,00:10,06h 05m,INR 332,4 Seats available,4.1295,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
153,NueGo,Electric A/C Seater (2+2),19:35,01:40,06h 05m,INR 332,30 Seats available,4.0296,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
154,NueGo,Electric A/C Seater (2+2),22:05,04:10,06h 05m,INR 332,25 Seats available,4.0414,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
155,FRESHBUS,Electric A/C Seater (2+2),22:15,03:40,05h 25m,INR 450,26 Seats available,4.6454,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
156,RK Travels,Non A/C Seater / Sleeper (2+1),22:30,04:20,05h 50m,INR 399,22 Seats available,3.5385,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
157,RK Travels,Non A/C Seater / Sleeper (2+1),22:40,06:00,07h 20m,INR 399,26 Seats available,3.3137,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
158,RDS Travels,Scania A/C Semi Sleeper (2+2),23:00,04:00,05h 00m,INR 569,49 Seats available,3.245,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
159,RK Travels,Non A/C Seater / Sleeper (2+1),23:00,05:15,06h 15m,INR 399,24 Seats available,3.1216,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
160,BSRM Travels,Non A/C Seater / Sleeper (2+1),23:00,05:25,06h 25m,INR 399,22 Seats available,4.6389,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
161,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00,04:30,05h 30m,INR 660,16 Seats available,3.6261,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
162,APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:55,04h 55m,INR 427,13 Seats available,3.5128,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
163,APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:10,05h 05m,INR 427,17 Seats available,4.447,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
164,APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:25,05h 10m,INR 427,13 Seats available,4.462,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
165,APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,03:40,05h 05m,INR 427,15 Seats available,3.728,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
166,APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03:25,04h 45m,INR 435,28 Seats available,3.752,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
167,APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:50,03:55,05h 05m,INR 553,3 Seats available,4.4142,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
168,APSRTC - 4447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:40,04h 40m,INR 427,20 Seats available,4.0119,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
169,APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:10,05h 05m,INR 427,26 Seats available,3.987,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
170,APSRTC - 4557,INDRA(A.C. Seater),23:15,03:15,04h 00m,INR 516,30 Seats available,3.0179,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
171,APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04:40,05h 05m,INR 427,24 Seats available,4.0119,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
172,VSN Travels,NON A/C Seater PushBack (2+2),22:30,05:00,06h 30m,INR 349,20 Seats available,4.1101,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
173,VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 550,2 Seats available,3.9139,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
174,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,INR 349,8 Seats available,3.9123,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
175,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 349,20 Seats available,3.076,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
176,Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,INR 990,32 Seats available,4.08,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
177,APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,INR 467,10 Seats available,3.233,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
178,APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,INR 467,13 Seats available,3.8,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
179,APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,INR 565,8 Seats available,3.985,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
180,APSRTC - 48020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:09,04h 54m,INR 467,9 Seats available,3.656,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
181,APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,INR 467,9 Seats available,3.9113,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
182,APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,INR 467,2 Seats available,4.076,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
183,APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,INR 467,8 Seats available,3.894,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
184,APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,INR 467,5 Seats available,4.097,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
185,APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,INR 565,20 Seats available,3.5104,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
186,APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,INR 467,2 Seats available,3.745,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
187,APSRTC - 5987,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:00,05h 30m,INR 467,7 Seats available,4.251,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
188,JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 500,8 Seats available,4.488,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
189,Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,INR 700,8 Seats available,3.8108,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
190,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,INR 500,13 Seats available,3.7119,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
191,V Kaveri Travels,A/C Sleeper (2+1),22:30,05:15,06h 45m,INR 800,16 Seats available,3.889,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
192,JOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,INR 500,12 Seats available,4.542,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
193,APSRTC - 5985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:15,08h 15m,INR 467,21 Seats available,3.013,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
194,APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,03:30,07h 45m,INR 467,26 Seats available,4.05,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
195,APSRTC - 4585,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05:00,09h 00m,INR 467,12 Seats available,3.879,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
196,APSRTC - 5939,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,03:50,07h 40m,INR 464,32 Seats available,3.42,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
197,APSRTC - 5999,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,04:00,07h 40m,INR 467,21 Seats available,3.542,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
198,APSRTC - 48021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,03:55,07h 15m,INR 467,17 Seats available,3.837,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
199,APSRTC - 4577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,05:30,08h 40m,INR 467,8 Seats available,4.267,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
200,APSRTC - 5970,INDRA(A.C. Seater),21:00,05:00,08h 00m,INR 565,28 Seats available,2.763,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
201,APSRTC - 5988,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:45,07h 25m,INR 464,24 Seats available,4.457,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
202,APSRTC - 5945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,05:00,07h 40m,INR 467,11 Seats available,3.7105,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
203,APSRTC - 4589,INDRA(A.C. Seater),21:30,05:30,08h 00m,INR 565,16 Seats available,2.894,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
204,APSRTC - 94582,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:35,05:30,07h 55m,INR 447,3 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
205,APSRTC - 5998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05:00,07h 15m,INR 467,3 Seats available,4.316,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
206,APSRTC - 4591,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:55,07h 55m,INR 467,8 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
207,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,04:50,07h 20m,INR 500,14 Seats available,4.384,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
208,Kaveri Travels,A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 650,19 Seats available,3.9206,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
209,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:15,05:00,08h 45m,INR 500,26 Seats available,3.8107,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
210,V Kaveri Travels,A/C Sleeper (2+1),21:30,05:30,08h 00m,INR 800,21 Seats available,3.964,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
211,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),23:00,04:30,05h 30m,INR 450,28 Seats available,#VALUE!,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
212,APSRTC - 9201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:30,08h 30m,INR 605,33 Seats available,2.85,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
213,APSRTC - 46391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,03:45,08h 30m,INR 605,31 Seats available,3.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
214,APSRTC - 3445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:00,09h 15m,INR 605,28 Seats available,3.815,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
215,APSRTC - 5048,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:15,08h 30m,INR 605,33 Seats available,3.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
216,APSRTC - 2967,INDRA(A.C. Seater),19:55,04:50,08h 55m,INR 732,33 Seats available,3.533,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
217,APSRTC - 3485,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,05:40,09h 15m,INR 605,24 Seats available,3.92,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
218,APSRTC - 4275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:25,07h 55m,INR 605,34 Seats available,3.424,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
219,APSRTC - 2924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:55,06:30,09h 35m,INR 605,31 Seats available,2.56,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
220,APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:15,09h 15m,INR 605,34 Seats available,3.82,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
221,APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,06:00,08h 45m,INR 605,30 Seats available,2.99,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
222,TSRTC - 9808,Lahari A/C sleeper,20:15,04:00,07h 45m,INR 703,29 Seats available,4.626,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
223,Yolo Bus,A/C Seater / Sleeper (2+1),21:00,05:55,08h 55m,INR 350,15 Seats available,4.0402,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
224,NueGo,Electric A/C Seater/Sleeper (2+1),22:10,07:15,09h 05m,INR 427,13 Seats available,4.2349,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
225,NueGo,Electric A/C Seater/Sleeper (2+1),19:10,04:15,09h 05m,INR 427,14 Seats available,4.1285,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
226,Svkdt travels,A/C Seater / Sleeper (2+1),21:15,05:15,08h 00m,INR 500,14 Seats available,4.3282,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
227,APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,02:00,05h 45m,INR 353,18 Seats available,3.025,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
228,APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:45,05h 45m,INR 353,22 Seats available,3.414,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
229,APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,INR 353,20 Seats available,3.93,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
230,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:00,05h 00m,INR 330,10 Seats available,4.524,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
231,APSRTC - 9253,INDRA(A.C. Seater),22:15,04:15,06h 00m,INR 422,11 Seats available,4.234,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
232,APSRTC - 50805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:25,04h 55m,INR 353,3 Seats available,4.123,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
233,APSRTC - 6007,INDRA(A.C. Seater),22:40,04:40,06h 00m,INR 422,6 Seats available,4.445,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
234,APSRTC - 9489,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:45,04h 45m,INR 353,2 Seats available,3.787,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
235,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,03:45,04h 30m,INR 524,15 Seats available,4.539,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
236,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04:15,04h 30m,INR 524,21 Seats available,4.353,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
237,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,02:00,06h 45m,INR 599,5 Seats available,3.918,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
238,S R Travels,Non A/C Seater / Sleeper (2+1),19:30,02:30,07h 00m,INR 500,19 Seats available,3.07,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
